,Length,Most,Average,Unique,WeightLength,WeightUnique,Target
1258,104,6,5.6,53,17.17,27.24,0
1259,50,2,2.0,45,16.43,26.06,0
1260,31,5,3.4,15,4.33,6.87,0
1261,90,12,6.8,54,16.55,26.26,0
1262,125,10,8.0,51,24.78,39.32,0
1263,99,2,2.0,86,17.05,27.05,0
1264,122,21,10.6,61,58.23,92.38,0
1265,75,2,2.0,68,7.7,12.21,0
1266,120,15,9.8,61,36.49,57.9,0
1267,57,5,4.0,38,17.47,27.72,0
1268,48,4,2.8,38,10.43,16.55,0
1269,115,18,6.2,81,13.08,20.75,0
1270,90,13,8.0,43,12.75,20.23,0
1271,69,7,3.8,51,19.65,31.18,0
1272,98,18,8.2,48,71.99,114.22,0
1273,127,19,9.6,55,57.24,90.81,0
1274,143,29,12.0,67,32.45,51.48,0
1275,125,10,6.2,91,29.16,46.26,0
1276,66,6,4.8,42,19.71,31.28,0
1277,35,5,3.2,21,13.81,21.9,0
1278,61,4,3.4,38,13.64,21.65,0
1279,77,7,4.6,59,10.56,16.75,0
1280,113,6,5.2,56,30.87,48.98,0
1281,206,6,5.4,153,37.04,58.76,0
1282,59,11,6.0,34,12.22,19.38,0
1283,78,9,5.0,45,19.41,30.79,0
1284,157,26,17.0,56,7.17,11.37,0
1285,109,26,12.8,40,46.7,74.1,0
1286,128,30,16.8,21,29.5,46.81,0
1287,99,5,3.8,57,27.21,43.17,0
1288,131,8,6.6,56,37.92,60.16,0
1289,149,17,11.4,59,86.11,136.63,0
1290,67,2,1.8,63,18.9,29.98,0
1291,97,12,7.6,44,22.39,35.52,0
1292,75,6,4.0,42,19.76,31.36,0
1293,47,3,2.0,42,20.56,32.62,0
1294,125,5,3.6,80,10.45,16.58,0
1295,122,6,4.4,75,14.68,23.28,0
1296,128,22,11.0,66,34.05,54.02,0
1297,107,4,4.0,75,26.09,41.4,0
1298,91,4,2.6,77,19.73,31.3,0
1299,96,9,6.4,41,21.37,33.91,0
1300,37,3,2.4,28,7.25,11.51,0
1301,105,10,7.2,38,25.57,40.57,0
1302,98,15,10.8,41,34.85,55.3,0
1303,90,5,3.6,59,38.07,60.4,0
1304,75,23,10.8,13,31.89,50.6,0
1305,132,3,2.2,119,21.14,33.54,0
1306,106,19,6.0,77,12.0,19.03,0
1307,37,5,3.6,21,2.39,3.79,0
1308,65,2,1.4,63,5.44,8.63,0
1309,65,4,2.8,50,16.82,26.68,0
1310,65,12,7.4,21,28.62,45.4,0
1311,99,5,3.4,80,12.21,19.38,0
1312,59,6,4.8,27,19.06,30.24,0
1313,36,4,3.2,24,18.9,29.98,0
1314,43,5,2.8,34,6.8,10.79,0
1315,87,9,5.6,42,25.65,40.69,0
1316,128,32,10.4,33,56.44,89.54,0
1317,123,10,7.6,58,41.41,65.69,0
1318,40,7,3.0,29,21.74,34.49,0
1319,131,6,4.6,95,23.89,37.9,0
1320,70,5,4.0,41,26.86,42.62,0
1321,132,9,7.4,66,48.07,76.27,0
1322,62,5,3.4,36,18.41,29.21,0
1323,91,5,4.4,50,40.13,63.67,0
1324,77,9,6.0,42,31.74,50.35,0
1325,83,7,5.2,50,28.66,45.48,0
1326,35,2,1.4,33,4.73,7.51,0
1327,86,8,4.8,47,30.03,47.65,0
1328,98,3,3.0,81,18.58,29.47,0
1329,154,26,16.6,37,43.39,68.84,0
1330,78,8,6.2,30,35.26,55.95,0
1331,73,6,4.0,41,6.67,10.58,0
1332,117,8,5.2,59,26.23,41.62,0
1333,64,7,4.4,41,20.09,31.88,0
1334,138,19,13.4,40,19.0,30.15,0
1335,87,3,2.8,66,7.81,12.4,0
1336,125,8,6.6,57,58.58,92.94,0
1337,85,10,6.4,43,14.61,23.18,0
1338,67,4,2.6,57,10.94,17.36,0
1339,43,5,3.0,29,15.63,24.79,0
1340,147,8,6.6,76,31.49,49.97,0
1341,104,17,7.2,37,54.6,86.63,0
1342,83,5,3.6,57,29.39,46.64,0
1343,81,10,5.0,46,29.65,47.04,0
1344,99,12,5.4,57,21.01,33.33,0
1345,108,24,8.0,61,19.62,31.13,0
1346,41,4,2.8,31,9.72,15.42,0
1347,45,5,3.0,35,8.16,12.94,0
1348,40,2,2.0,30,16.49,26.16,0
1349,141,27,13.4,38,88.34,140.16,0
1350,66,4,3.2,55,13.26,21.04,0
1351,144,15,8.4,66,51.27,81.35,0
1352,155,47,16.8,54,132.6,210.37,0
1353,97,8,5.6,49,29.21,46.34,0
1354,41,2,2.0,36,14.82,23.51,0
1355,134,8,4.2,97,29.89,47.42,0
1356,158,15,10.2,96,18.86,29.93,0
1357,113,4,3.2,97,17.34,27.51,0
1358,99,14,10.4,32,39.87,63.26,0
1359,98,6,4.4,72,14.02,22.24,0
1360,122,5,3.8,90,28.35,44.97,0
1361,69,16,4.6,51,21.4,33.94,0
1362,52,6,4.2,33,12.46,19.76,0
1363,39,4,3.2,20,21.63,34.31,0
1364,64,5,3.4,39,7.81,12.39,0
1365,99,9,7.0,52,19.98,31.7,0
1366,119,12,8.8,50,66.88,106.11,0
1367,44,3,2.2,30,10.44,16.57,0
1368,62,6,5.4,37,7.64,12.12,0
1369,276,46,32.4,47,208.38,330.61,0
1370,46,3,2.4,38,13.92,22.08,0
1371,44,6,2.2,38,9.89,15.69,0
1372,85,20,9.6,34,44.28,70.25,0
1373,136,6,5.0,93,32.64,51.79,0
1374,43,8,3.8,29,19.36,30.71,0
1375,45,8,4.4,28,12.0,19.04,0
1376,260,16,11.6,139,48.65,77.19,0
1377,81,8,6.6,42,8.83,14.01,0
1378,138,7,5.6,69,22.8,36.18,0
1379,50,4,3.4,33,24.12,38.26,0
1380,83,8,4.0,59,41.81,66.33,0
1381,66,8,5.6,30,19.43,30.82,0
1382,87,9,6.0,30,20.82,33.04,0
1383,47,7,3.8,27,20.77,32.95,0
1384,78,4,3.6,35,13.64,21.65,0
1385,73,6,4.8,46,22.79,36.16,0
1386,60,8,4.0,42,13.92,22.08,0
1387,81,25,10.6,28,7.83,12.42,0
1388,46,2,1.2,45,11.1,17.61,0
1389,54,11,4.0,37,3.41,5.4,0
1390,92,5,3.4,68,20.67,32.8,0
1391,163,10,6.8,113,44.25,70.21,0
1392,64,3,2.2,55,20.71,32.85,0
1393,144,9,7.0,71,44.68,70.88,0
1394,148,22,11.4,56,20.16,31.99,0
1395,39,8,4.2,23,27.23,43.21,0
1396,59,9,4.8,39,11.13,17.66,0
1397,107,9,4.4,73,14.92,23.68,0
1398,52,11,5.0,32,8.61,13.66,0
1399,112,15,8.2,68,47.42,75.23,0
1400,39,7,3.2,28,23.53,37.33,0
1401,94,13,8.6,27,36.9,58.54,0
1402,56,6,4.2,29,24.39,38.69,0
1403,61,6,5.4,33,14.24,22.6,0
1404,97,11,6.6,64,21.26,33.74,0
1405,141,4,3.2,115,28.41,45.07,0
1406,95,11,7.2,53,3.43,5.44,0
1407,69,12,5.6,38,6.75,10.7,0
1408,30,2,2.0,24,7.66,12.15,0
1409,130,14,10.4,45,22.18,35.19,0
1410,71,2,2.0,65,4.91,7.78,0
1411,153,18,10.4,72,43.07,68.33,0
1412,73,11,6.4,39,23.12,36.68,0
1413,73,4,3.8,46,22.53,35.75,0
1414,149,13,8.4,68,57.29,90.9,0
1415,77,7,4.4,50,27.11,43.01,0
1416,48,3,2.6,38,17.15,27.21,0
1417,55,5,3.6,39,12.44,19.73,0
1418,123,11,5.8,71,15.02,23.83,0
1419,114,3,2.2,97,6.88,10.92,0
1420,76,7,4.2,51,9.38,14.89,0
1421,98,16,8.0,45,33.49,53.13,0
1422,147,20,10.2,56,83.71,132.82,0
1423,62,12,5.8,34,17.68,28.05,0
1424,69,9,4.2,41,20.46,32.46,0
1425,101,12,5.0,61,44.07,69.93,0
1426,149,17,10.0,59,41.25,65.45,0
1427,147,7,5.0,81,42.21,66.96,0
1428,80,6,4.4,48,8.43,13.38,0
1429,106,7,4.6,85,23.21,36.83,0
1430,184,43,13.6,97,58.85,93.37,0
1431,33,4,2.6,25,5.29,8.4,0
1432,47,5,3.6,30,25.16,39.92,0
1433,72,4,4.0,45,12.6,19.99,0
1434,86,6,4.4,54,21.29,33.77,0
1435,123,13,9.4,56,53.56,84.97,0
1436,299,23,11.8,185,38.66,61.33,0
1437,48,7,3.4,27,16.41,26.03,0
1438,122,6,4.4,92,30.46,48.32,0
1439,163,28,14.6,60,43.81,69.51,0
1440,71,6,4.0,44,31.13,49.39,0
1441,115,14,11.4,39,48.01,76.17,0
1442,131,24,12.6,40,55.53,88.1,0
1443,64,3,2.6,53,17.29,27.43,0
1444,47,4,3.0,34,8.94,14.19,0
1445,113,9,8.2,58,35.99,57.1,0
1446,69,10,5.6,31,19.04,30.21,0
1447,173,9,7.6,81,45.47,72.14,0
1448,145,20,16.0,34,4.16,6.6,0
1449,57,2,2.0,45,2.34,3.72,0
1450,72,24,14.4,3,6.74,10.7,0
1451,107,9,4.8,67,20.94,33.22,0
1452,97,11,7.4,47,13.37,21.21,0
1453,174,9,7.2,84,49.87,79.12,0
1454,170,24,13.2,72,79.95,126.85,0
1455,74,19,10.6,25,22.32,35.41,0
1456,127,4,3.0,108,11.17,17.72,0
1457,69,7,3.8,37,20.31,32.22,0
1458,67,5,3.8,34,29.71,47.14,0
1459,120,13,8.6,54,42.3,67.11,0
1460,118,3,3.0,89,22.15,35.15,0
1461,110,10,7.0,70,32.6,51.72,0
1462,72,12,5.8,39,36.02,57.14,0
1463,67,9,7.4,33,47.15,74.81,0
1464,38,3,1.6,35,13.23,21.0,0
1465,59,4,3.2,43,21.49,34.1,0
1466,96,11,7.0,50,18.25,28.95,0
1467,78,15,5.4,41,12.31,19.54,0
1468,100,16,6.6,66,45.48,72.16,0
1469,97,9,7.2,51,0.0,0.0,0
1470,104,14,10.4,38,43.81,69.52,0
1471,40,6,2.8,26,1.95,3.09,0
1472,66,11,7.8,25,14.93,23.68,0
1473,80,9,6.8,35,29.38,46.61,0
1474,65,9,3.8,51,0.0,0.0,0
1475,116,4,2.8,97,8.8,13.96,0
1476,96,10,6.8,58,24.21,38.41,0
1477,57,6,3.6,30,12.61,20.01,0
1478,90,7,5.2,31,25.25,40.07,0
1479,83,5,4.6,39,20.0,31.73,0
1480,73,4,3.2,57,21.28,33.77,0
1481,72,6,3.8,45,8.41,13.34,0
1482,138,9,5.8,90,24.71,39.21,0
1483,107,5,4.6,83,11.88,18.85,0
1484,85,8,5.0,39,21.66,34.36,0
1485,69,3,2.2,63,16.7,26.5,0
1486,123,16,6.6,85,22.76,36.11,0
1487,41,7,3.6,28,15.84,25.13,0
1488,120,9,4.6,92,15.51,24.6,0
1489,78,11,4.6,52,28.39,45.04,0
1490,78,5,3.2,58,28.01,44.44,0
1491,47,11,5.2,24,10.69,16.96,0
1492,172,7,5.0,132,27.77,44.06,0
1493,195,19,10.6,87,63.64,100.97,0
1494,92,16,11.6,27,49.38,78.34,0
1495,83,10,6.6,39,13.93,22.1,0
1496,105,21,10.6,49,36.6,58.07,0
1497,163,48,20.2,41,156.72,248.65,0
1498,45,3,3.0,28,2.82,4.47,0
1499,99,6,4.4,51,22.14,35.13,0
1500,42,6,3.6,29,20.16,31.98,0
1501,131,6,3.6,96,15.72,24.94,0
1502,57,5,3.4,32,13.49,21.4,0
1503,47,4,2.8,28,9.89,15.7,0
1504,57,2,1.6,54,7.61,12.08,0
1505,53,3,2.0,48,9.21,14.61,0
1506,64,7,5.2,36,18.07,28.67,0
1507,70,6,4.2,44,30.75,48.79,0
1508,126,24,7.2,66,37.07,58.82,0
1509,113,11,7.4,66,23.6,37.44,0
1510,70,6,5.0,46,24.92,39.54,0
1511,62,6,4.4,37,8.7,13.81,0
1512,236,11,7.2,157,40.46,64.2,0
1513,104,32,17.6,18,6.02,9.56,0
1514,58,7,3.4,40,20.51,32.54,0
1515,34,2,1.4,32,4.19,6.65,0
1516,85,6,6.0,42,13.2,20.94,0
1517,141,11,8.0,64,49.03,77.79,0
1518,112,7,5.2,67,32.18,51.05,0
1519,39,3,2.4,32,13.52,21.46,0
1520,65,5,3.4,43,17.75,28.17,0
1521,205,9,5.6,147,49.41,78.39,0
1522,157,23,10.0,96,42.74,67.8,0
1523,37,4,2.4,29,4.66,7.4,0
1524,75,15,7.0,37,24.35,38.64,0
1525,84,10,5.0,45,23.2,36.81,0
1526,118,16,9.4,49,0.0,0.0,0
1527,37,3,2.2,29,2.97,4.71,0
1528,86,5,4.2,61,19.26,30.55,0
1529,170,36,15.0,61,74.65,118.44,0
1530,209,8,6.4,111,33.96,53.88,0
1531,45,3,2.2,32,12.93,20.51,0
1532,62,4,2.6,48,22.24,35.29,0
1533,36,4,2.4,29,6.41,10.17,0
1534,130,8,5.8,61,17.06,27.07,0
1535,127,30,17.0,36,4.68,7.43,0
1536,49,4,2.4,41,20.83,33.05,0
1537,45,3,2.2,39,12.27,19.46,0
1538,54,3,3.0,35,5.63,8.93,0
1539,92,6,4.0,58,27.33,43.37,0
1540,94,4,3.6,67,13.72,21.77,0
1541,82,22,7.4,39,47.21,74.9,0
1542,65,6,4.4,34,16.99,26.96,0
1543,71,16,6.8,37,14.31,22.71,0
1544,95,4,3.2,77,15.33,24.32,0
1545,66,3,2.6,51,17.8,28.23,0
1546,93,4,3.6,73,31.84,50.52,0
1547,88,7,3.8,67,15.38,24.4,0
1548,67,9,5.8,36,18.54,29.42,0
1549,69,4,2.4,62,0.0,0.0,0
1550,65,7,4.6,42,30.53,48.44,0
1551,88,11,7.0,51,27.3,43.32,0
1552,58,3,2.6,45,6.64,10.54,0
1553,64,13,6.6,16,10.98,17.42,0
1554,84,7,4.4,51,19.02,30.17,0
1555,177,26,12.2,87,45.26,71.8,0
1556,137,20,9.0,64,54.95,87.18,0
1557,54,6,5.4,29,17.54,27.83,0
1558,43,4,3.6,20,20.85,33.07,0
1559,65,8,5.2,39,18.29,29.01,0
1560,65,6,3.4,50,21.55,34.19,0
1561,47,7,4.2,18,8.35,13.25,0
1562,64,18,6.0,37,51.96,82.44,0
1563,96,6,4.8,66,25.18,39.95,0
1564,44,6,3.0,29,10.64,16.88,0
1565,101,5,4.6,73,16.11,25.56,0
1566,58,7,5.4,34,11.65,18.48,0
1567,127,7,4.2,73,27.29,43.3,0
1568,118,4,3.0,104,13.11,20.79,0
1569,50,5,4.4,25,12.21,19.37,0
1570,99,6,4.0,54,23.72,37.64,0
1571,75,8,3.0,65,15.39,24.42,0
1572,96,6,3.8,59,19.38,30.75,0
1573,71,8,5.2,38,16.02,25.42,0
1574,78,6,3.6,57,21.16,33.58,0
1575,52,15,7.6,19,41.17,65.32,0
1576,148,6,5.4,103,26.36,41.82,0
1577,174,11,5.8,121,57.87,91.81,0
1578,89,5,4.4,46,23.13,36.7,0
1579,55,8,4.4,25,23.02,36.52,0
1580,140,26,14.4,31,91.51,145.2,0
1581,49,5,3.4,34,1.49,2.36,0
1582,202,35,16.6,52,85.14,135.08,0
1583,54,5,3.2,39,6.8,10.79,0
1584,124,6,4.0,90,32.59,51.7,0
1585,95,4,3.4,54,25.12,39.86,0
1586,72,17,6.8,41,44.12,70.0,0
1587,60,22,7.4,25,26.6,42.21,0
1588,96,7,5.4,48,30.27,48.03,0
1589,187,7,4.6,124,41.79,66.31,0
1590,97,4,4.0,58,20.81,33.01,0
1591,45,9,4.0,26,2.72,4.31,0
1592,107,22,10.6,51,29.32,46.52,0
1593,241,16,8.4,151,45.04,71.46,0
1594,76,7,4.8,51,18.08,28.69,0
1595,101,11,6.0,54,42.87,68.01,0
1596,125,6,4.8,92,31.37,49.77,0
1597,86,6,3.6,67,17.4,27.6,0
1598,73,5,3.8,54,18.3,29.03,0
1599,197,15,9.0,117,30.3,48.08,0
1600,62,7,3.4,49,16.39,26.0,0
1601,95,10,7.2,54,17.66,28.02,0
1602,66,9,6.0,20,11.39,18.07,0
1603,65,5,4.2,23,20.42,32.4,0
1604,96,9,5.4,67,25.98,41.22,0
1605,60,10,4.2,42,10.62,16.85,0
1606,134,17,12.4,60,13.9,22.05,0
1607,131,8,5.6,77,15.88,25.19,0
1608,68,6,3.8,45,15.61,24.76,0
1609,89,6,4.4,55,30.62,48.58,0
1610,141,28,10.6,51,52.88,83.9,0
1611,154,17,8.0,104,38.32,60.8,0
1612,69,3,3.0,55,21.08,33.45,0
1613,81,7,5.0,48,16.41,26.03,0
1614,33,3,2.4,26,11.36,18.03,0
1615,64,6,4.0,43,31.06,49.28,0
1616,50,4,3.2,31,21.26,33.73,0
1617,93,12,7.8,32,38.52,61.12,0
1618,52,4,3.4,27,16.43,26.07,0
1619,124,6,3.6,82,23.86,37.86,0
1620,130,7,3.8,106,7.05,11.18,0
1621,47,2,1.4,45,0.56,0.89,0
1622,64,3,2.2,51,21.21,33.65,0
1623,72,4,2.8,55,10.26,16.28,0
1624,52,6,5.0,20,23.29,36.96,0
1625,136,12,10.0,51,52.43,83.19,0
1626,43,4,2.6,34,4.16,6.6,0
1627,113,9,5.6,67,19.2,30.47,0
1628,84,8,6.0,56,15.33,24.32,0
1629,94,4,2.6,75,18.34,29.09,0
1630,101,6,4.2,72,31.96,50.7,0
1631,51,2,2.0,46,5.26,8.34,0
1632,63,9,6.4,29,32.25,51.17,0
1633,46,5,4.4,21,12.43,19.72,0
1634,173,12,10.2,74,47.95,76.08,0
1635,104,20,9.0,49,36.76,58.33,0
1636,100,3,2.4,83,10.46,16.59,0
1637,153,7,5.6,69,31.94,50.68,0
1638,81,12,7.6,38,10.77,17.09,0
1639,199,12,8.8,84,29.86,47.37,0
1640,158,30,15.6,61,89.15,141.44,0
1641,131,9,5.6,97,8.39,13.32,0
1642,99,6,5.2,52,28.82,45.72,0
1643,326,23,19.4,144,118.04,187.28,0
1644,38,9,3.2,27,8.65,13.73,0
1645,102,8,4.2,73,9.85,15.62,0
1646,65,4,2.6,53,11.62,18.43,0
1647,72,11,8.4,19,12.68,20.12,0
1648,116,22,9.2,44,8.15,12.94,0
1649,54,4,2.6,46,16.32,25.9,0
1650,132,15,8.2,70,39.6,62.82,0
1651,92,12,7.0,50,35.96,57.06,0
1652,103,5,4.0,47,15.12,23.99,0
1653,211,40,19.6,77,118.46,187.93,0
1654,51,5,3.8,34,9.97,15.81,0
1655,29,2,2.0,22,3.03,4.8,0
1656,117,10,6.0,83,20.59,32.67,0
1657,161,11,8.8,67,15.96,25.31,0
1658,43,3,2.8,34,7.73,12.26,0
1659,77,4,2.8,66,15.31,24.29,0
1660,117,23,11.6,56,69.03,109.52,0
1661,64,5,4.6,42,6.62,10.51,0
1662,242,21,15.2,133,64.64,102.56,0
1663,54,4,2.6,42,20.91,33.18,0
1664,94,5,3.8,67,31.47,49.93,0
1665,87,5,3.4,61,21.54,34.17,0
1666,67,5,2.8,45,17.66,28.02,0
1667,73,4,3.2,54,13.93,22.09,0
1668,221,9,7.4,135,66.14,104.94,0
1669,83,9,6.6,39,38.74,61.47,0
1670,119,4,2.8,107,20.5,32.52,0
1671,53,11,6.8,19,18.6,29.52,0
1672,86,17,5.8,60,26.04,41.31,0
1673,78,8,5.2,49,10.26,16.28,0
1674,59,3,2.2,52,15.12,23.99,0
1675,104,10,8.0,45,39.17,62.14,0
1676,65,3,2.8,50,8.11,12.87,0
1677,38,5,2.6,30,12.02,19.07,0
1678,89,6,5.8,40,36.26,57.53,0
1679,78,10,6.0,45,23.22,36.85,0
1680,94,28,12.8,27,22.37,35.48,0
1681,103,4,3.4,49,25.05,39.74,0
1682,93,5,4.2,71,25.19,39.97,0
1683,118,14,11.6,37,26.91,42.69,0
1684,46,6,3.4,31,19.54,31.0,0
1685,42,6,3.4,25,19.96,31.66,0
1686,175,6,5.4,123,47.67,75.63,0
1687,65,6,3.6,39,7.56,12.0,0
1688,119,4,3.0,101,14.71,23.33,0
1689,53,8,4.4,34,13.17,20.89,0
1690,98,13,7.6,49,21.84,34.64,0
1691,68,11,4.2,39,19.03,30.19,0
1692,69,5,3.6,44,29.67,47.08,0
1693,76,11,6.2,26,18.51,29.37,0
1694,80,8,5.6,45,36.28,57.56,0
1695,123,14,8.0,64,39.99,63.44,0
1696,74,5,3.8,55,24.07,38.18,0
1697,133,8,6.0,68,12.43,19.72,0
1698,50,5,4.0,35,9.82,15.57,0
1699,92,5,3.4,64,25.03,39.72,0
1700,99,5,3.2,73,13.3,21.1,0
1701,70,20,7.0,40,2.67,4.23,0
1702,119,14,11.2,55,67.3,106.77,0
1703,108,5,3.8,68,14.2,22.54,0
1704,61,10,6.2,28,9.07,14.38,0
1705,77,2,2.0,70,13.63,21.63,0
1706,64,3,2.6,53,12.88,20.44,0
1707,113,17,8.0,70,20.38,32.34,0
1708,76,10,4.6,47,29.43,46.69,0
1709,49,5,3.6,26,19.93,31.62,0
1710,83,3,2.4,75,15.91,25.24,0
1711,71,3,2.6,54,5.34,8.47,0
1712,74,3,2.6,58,17.47,27.72,0
1713,69,10,4.8,34,31.82,50.49,0
1714,60,3,3.0,44,10.23,16.23,0
1715,83,7,4.8,59,14.19,22.52,0
1716,81,11,5.2,51,12.35,19.6,0
1717,72,5,3.8,44,13.16,20.88,0
1718,143,11,9.4,44,43.03,68.28,0
1719,85,6,4.8,41,18.58,29.48,0
1720,51,6,4.4,21,4.94,7.83,0
1721,58,3,2.6,41,17.3,27.44,0
1722,44,9,5.2,23,13.35,21.18,0
1723,43,5,3.6,28,11.67,18.51,0
1724,102,4,4.0,61,21.75,34.51,0
1725,225,22,19.8,86,72.71,115.37,0
1726,156,67,17.4,58,41.37,65.64,0
1727,90,4,3.4,59,21.69,34.42,0
1728,117,23,15.4,20,40.2,63.77,0
1729,93,7,4.2,72,7.32,11.62,0
1730,47,6,3.2,33,10.64,16.89,0
1731,64,3,3.0,50,17.07,27.08,0
1732,112,6,4.8,69,22.14,35.13,0
1733,128,8,5.8,54,17.73,28.14,0
1734,81,5,3.4,55,30.18,47.88,0
1735,219,12,9.4,116,83.46,132.41,0
1736,115,8,6.0,69,47.61,75.54,0
1737,124,8,7.0,64,33.78,53.59,0
1738,124,4,3.4,90,37.08,58.83,0
1739,79,4,3.2,61,9.63,15.27,0
1740,62,6,4.0,39,12.06,19.13,0
1741,58,6,4.2,32,23.36,37.06,0
1742,53,4,2.4,46,13.39,21.24,0
1743,311,14,8.2,211,48.16,76.41,0
1744,34,3,2.0,29,5.46,8.66,0
1745,65,4,2.8,51,12.42,19.7,0
1746,118,15,8.8,47,29.72,47.16,0
1747,41,12,7.2,10,14.4,22.84,0
1748,63,4,3.4,43,15.91,25.24,0
1749,101,6,4.8,66,26.61,42.22,0
1750,133,19,10.2,61,63.38,100.56,0
1751,46,8,5.0,20,10.86,17.23,0
1752,44,6,4.8,17,12.09,19.18,0
1753,48,6,3.0,37,7.75,12.29,0
1754,71,2,2.0,65,10.54,16.73,0
1755,207,19,12.6,66,10.89,17.27,0
1756,69,22,8.8,25,12.05,19.11,0
1757,94,8,6.2,46,21.95,34.82,0
1758,92,7,6.2,49,27.53,43.68,0
1759,88,8,4.2,49,33.24,52.74,0
1760,70,20,7.8,34,15.37,24.38,0
1761,58,6,4.0,42,5.68,9.01,0
1762,95,16,7.0,60,20.3,32.21,0
1763,54,15,4.4,37,13.55,21.49,0
1764,79,7,5.4,23,9.98,15.83,0
1765,101,14,9.2,35,41.45,65.76,0
1766,70,5,3.6,54,13.79,21.88,0
1767,82,6,3.0,70,11.13,17.66,0
1768,233,5,4.2,174,37.71,59.84,0
1769,148,16,11.0,52,38.74,61.46,0
1770,72,5,3.4,58,9.64,15.29,0
1771,97,13,8.2,57,18.5,29.35,0
1772,207,11,9.8,85,54.28,86.12,0
1773,69,11,5.4,44,3.36,5.34,0
1774,54,4,2.6,44,6.94,11.02,0
1775,167,16,12.0,62,25.02,39.69,0
1776,127,6,3.6,100,31.63,50.19,0
1777,45,3,2.8,32,7.06,11.2,0
1778,71,3,2.4,57,6.62,10.51,0
1779,60,10,5.8,32,31.65,50.21,0
1780,81,4,3.2,41,14.28,22.66,0
1781,88,10,6.0,45,28.39,45.05,0
1782,229,14,11.2,69,78.84,125.08,0
1783,49,8,4.4,29,11.73,18.61,0
1784,40,5,3.4,23,12.34,19.57,0
1785,53,10,5.4,23,28.3,44.9,0
1786,51,2,2.0,35,11.55,18.33,0
1787,68,4,2.6,44,19.83,31.47,0
1788,96,12,8.8,32,47.73,75.72,0
1789,85,4,2.8,68,14.68,23.28,0
1790,116,7,5.2,81,37.02,58.74,0
1791,198,43,18.6,59,81.72,129.66,0
1792,44,6,2.8,35,3.87,6.14,0
1793,229,22,14.8,60,112.04,177.77,0
1794,104,11,7.0,56,10.54,16.73,0
1795,37,4,2.8,28,17.63,27.97,0
1796,118,12,7.2,67,26.21,41.58,0
1797,63,8,4.8,34,13.18,20.92,0
1798,51,9,5.8,22,8.55,13.57,0
1799,40,6,3.6,27,10.73,17.02,0
1800,237,12,8.2,161,62.45,99.07,0
1801,224,19,9.6,136,109.91,174.39,0
1802,65,5,3.6,47,10.0,15.87,0
1803,47,3,2.4,40,3.87,6.13,0
1804,62,5,3.6,43,12.64,20.06,0
1805,38,6,2.6,30,15.62,24.78,0
1806,124,18,9.0,70,27.78,44.07,0
1807,94,4,3.2,76,14.64,23.23,0
1808,46,4,4.0,19,10.47,16.62,0
1809,300,17,12.6,157,82.67,131.16,0
1810,94,5,4.2,64,35.24,55.92,0
1811,287,14,11.8,164,62.45,99.08,0
1812,31,2,1.6,28,11.51,18.26,0
1813,154,20,11.8,57,34.46,54.68,0
1814,156,7,7.0,87,48.07,76.26,0
1815,121,11,7.0,53,42.94,68.13,0
1816,155,49,18.6,40,59.54,94.47,0
1817,56,5,3.4,37,16.67,26.45,0
1818,271,13,9.4,171,54.47,86.43,0
1819,138,5,4.6,78,21.93,34.79,0
1820,126,9,8.2,51,83.0,131.69,0
1821,69,12,5.2,44,18.62,29.54,0
1822,92,7,5.2,53,12.94,20.52,0
1823,138,7,5.6,102,34.45,54.66,0
1824,96,13,6.6,47,34.77,55.17,0
1825,124,6,6.0,74,12.96,20.56,0
1826,44,2,1.4,42,5.63,8.93,0
1827,48,3,2.4,31,20.41,32.38,0
1828,67,12,5.0,38,23.62,37.47,0
1829,71,6,3.8,43,19.76,31.35,0
1830,52,8,4.4,33,12.79,20.29,0
1831,89,6,4.6,50,18.11,28.74,0
1832,66,6,5.0,27,28.97,45.96,0
1833,150,26,18.2,52,26.63,42.25,0
1834,160,30,16.4,43,37.12,58.89,0
1835,61,5,4.0,42,17.87,28.36,0
1836,110,12,6.0,55,34.33,54.46,0
1837,47,5,3.6,27,17.88,28.37,0
1838,83,9,6.0,51,25.53,40.51,0
1839,47,11,4.0,28,6.64,10.53,0
1840,53,7,3.2,38,8.83,14.02,0
1841,127,13,11.2,51,18.06,28.65,0
1842,67,9,5.2,37,25.84,41.0,0
1843,84,3,2.6,73,18.61,29.53,0
1844,279,20,15.0,83,90.78,144.03,0
1845,231,12,10.0,125,29.4,46.65,0
1846,52,6,3.6,31,22.71,36.04,0
1847,66,12,6.0,38,14.78,23.44,0
1848,57,9,5.4,27,36.5,57.91,0
1849,136,20,13.6,44,57.3,90.91,0
1850,91,4,3.4,72,24.0,38.07,0
1851,87,11,5.6,46,11.84,18.78,0
1852,66,8,4.0,45,12.78,20.27,0
1853,103,6,4.2,77,20.17,32.0,0
1854,72,4,3.4,49,18.02,28.59,0
1855,73,4,3.2,45,23.04,36.55,0
1856,57,2,1.8,53,8.07,12.8,0
1857,95,6,6.0,54,19.51,30.96,0
1858,150,10,8.0,86,42.8,67.91,0
1859,75,5,3.8,55,11.02,17.48,0
1860,74,11,5.8,38,18.25,28.95,0
1861,70,12,6.4,29,27.95,44.35,0
1862,109,4,3.2,93,15.67,24.86,0
1863,107,10,4.8,53,28.52,45.24,0
1864,94,12,7.2,58,27.75,44.02,0
