,Length,Most,Average,Unique,WeightLength,WeightUnique,Target
635,44,7,4.2,24,14.18,22.5,1
636,141,28,13.4,51,104.28,165.45,1
637,91,10,7.2,52,29.5,46.8,1
638,94,12,7.6,44,19.35,30.7,1
639,61,12,6.2,28,14.57,23.12,1
640,193,19,11.6,87,70.66,112.11,1
641,231,14,11.0,110,39.6,62.82,1
642,185,14,9.8,54,56.7,89.96,1
643,109,8,6.4,67,45.54,72.25,1
644,80,15,5.4,41,11.23,17.81,1
645,76,8,5.6,47,26.8,42.51,1
646,257,21,18.2,62,79.12,125.52,1
647,385,16,13.0,226,71.46,113.37,1
648,21,4,3.6,7,7.13,11.31,1
649,254,10,7.6,136,72.19,114.53,1
650,32,8,5.2,8,11.21,17.79,1
651,119,8,6.4,64,25.65,40.69,1
652,78,5,5.0,42,22.05,34.99,1
653,66,9,4.0,41,15.04,23.86,1
654,288,30,12.0,196,81.68,129.59,1
655,185,17,12.4,85,41.44,65.75,1
656,72,10,5.6,34,25.26,40.08,1
657,141,6,3.8,88,18.68,29.64,1
658,80,10,7.6,29,11.71,18.59,1
659,109,6,4.6,68,55.4,87.89,1
660,142,26,15.8,39,23.02,36.51,1
661,115,9,6.0,60,46.68,74.06,1
662,213,24,16.8,66,63.18,100.24,1
663,187,19,12.4,85,110.21,174.86,1
664,180,24,16.8,68,85.79,136.11,1
665,99,10,7.8,41,33.85,53.7,1
666,58,7,5.6,26,16.17,25.66,1
667,130,13,7.2,53,69.5,110.26,1
668,65,10,6.2,26,34.05,54.03,1
669,44,9,4.8,19,16.72,26.52,1
670,120,10,6.0,65,32.66,51.81,1
671,178,77,25.4,23,13.24,21.0,1
672,101,13,7.4,42,22.01,34.92,1
673,262,12,9.8,145,68.02,107.93,1
674,198,41,16.6,60,91.0,144.38,1
675,224,11,7.6,135,51.19,81.22,1
676,112,17,9.6,58,42.96,68.16,1
677,110,17,8.8,45,39.42,62.54,1
678,123,23,14.4,44,83.31,132.18,1
679,105,5,4.4,49,31.06,49.28,1
680,229,20,14.4,93,71.34,113.2,1
681,92,8,4.4,42,20.77,32.95,1
682,101,29,9.6,32,28.04,44.49,1
683,50,13,4.8,23,36.59,58.06,1
684,417,40,21.6,217,66.12,104.91,1
685,164,12,9.6,82,48.41,76.8,1
686,224,30,17.2,63,124.57,197.63,1
687,65,4,2.8,52,28.38,45.03,1
688,155,24,13.4,46,40.22,63.82,1
689,94,8,6.4,50,24.87,39.46,1
690,262,10,10.0,81,41.1,65.21,1
691,123,12,8.4,52,44.78,71.04,1
692,79,5,4.4,46,12.76,20.25,1
693,106,15,8.6,49,40.47,64.22,1
694,136,21,13.0,67,70.76,112.26,1
695,54,5,4.2,33,4.15,6.58,1
696,226,53,20.6,56,64.63,102.54,1
697,89,8,4.4,65,17.15,27.21,1
698,67,3,2.6,40,18.86,29.93,1
699,134,22,12.0,54,87.02,138.06,1
700,141,6,4.8,91,27.54,43.69,1
701,157,9,7.0,80,15.34,24.35,1
702,151,10,7.8,49,45.85,72.74,1
703,186,22,14.0,71,82.91,131.55,1
704,94,7,4.8,59,35.96,57.06,1
705,88,7,4.6,56,25.9,41.1,1
706,223,34,20.8,72,75.59,119.93,1
707,117,21,9.0,68,19.99,31.72,1
708,183,21,13.0,78,72.59,115.17,1
709,64,4,3.0,50,19.63,31.15,1
710,100,42,13.6,32,9.85,15.62,1
711,244,38,13.0,158,32.44,51.47,1
712,144,18,9.8,51,37.64,59.71,1
713,53,8,3.6,38,6.76,10.72,1
714,175,15,10.0,94,54.34,86.22,1
715,448,61,24.6,175,84.8,134.53,1
716,92,20,7.6,41,22.32,35.42,1
717,129,22,9.8,75,25.99,41.24,1
718,124,10,8.2,56,36.59,58.05,1
719,103,15,9.8,40,48.6,77.11,1
720,265,13,10.6,135,80.35,127.48,1
721,119,8,6.0,55,39.95,63.38,1
722,46,6,3.4,28,18.94,30.04,1
723,196,18,10.8,76,55.25,87.66,1
724,63,6,3.2,46,14.84,23.55,1
725,153,16,12.0,61,37.18,58.99,1
726,119,12,10.0,59,32.03,50.82,1
727,137,14,8.2,55,40.53,64.31,1
728,149,19,11.4,48,39.39,62.49,1
729,88,16,7.6,48,24.95,39.59,1
730,339,12,9.6,162,43.99,69.79,1
731,104,16,9.8,50,31.0,49.19,1
732,158,29,18.4,40,67.44,107.0,1
733,146,6,4.8,107,21.93,34.8,1
734,157,33,12.8,68,89.42,141.87,1
735,238,18,10.4,160,45.55,72.27,1
736,65,4,2.2,59,14.77,23.43,1
737,81,11,5.4,49,21.71,34.45,1
738,153,15,8.0,77,56.95,90.36,1
739,316,18,10.0,192,55.36,87.83,1
740,75,21,9.8,15,16.38,25.99,1
741,91,16,9.4,41,55.89,88.67,1
742,134,10,5.4,77,16.98,26.93,1
743,41,13,4.8,22,12.2,19.35,1
744,312,15,11.4,186,134.87,213.98,1
745,34,8,6.0,7,0.0,0.0,1
746,57,4,3.2,41,13.62,21.61,1
747,58,10,3.6,44,9.41,14.93,1
748,80,6,4.2,42,10.9,17.29,1
749,69,15,6.4,27,48.06,76.25,1
750,229,12,7.2,170,37.55,59.58,1
751,199,38,14.8,99,125.3,198.79,1
752,101,13,8.8,52,32.6,51.72,1
753,114,24,10.4,46,50.8,80.6,1
754,107,9,6.2,60,36.62,58.1,1
755,214,24,12.8,75,50.91,80.77,1
756,75,13,7.4,32,46.11,73.15,1
757,104,16,8.4,47,73.46,116.55,1
758,128,25,11.2,60,33.46,53.09,1
759,183,30,19.8,54,55.53,88.11,1
760,272,33,26.2,95,96.13,152.52,1
761,77,4,3.2,58,12.41,19.68,1
762,103,41,12.6,43,31.23,49.56,1
763,212,18,9.2,140,54.02,85.7,1
764,131,7,5.8,87,26.24,41.62,1
765,148,13,7.6,80,31.79,50.43,1
766,87,11,7.4,48,33.18,52.64,1
767,98,5,4.2,55,24.84,39.41,1
768,105,6,2.8,80,22.53,35.75,1
769,72,7,4.0,53,26.68,42.34,1
770,219,26,12.6,87,71.8,113.91,1
771,65,5,4.4,36,26.13,41.46,1
772,199,35,16.8,57,56.76,90.06,1
773,326,40,17.2,130,57.14,90.67,1
774,216,49,19.6,65,150.53,238.83,1
775,108,8,4.4,66,28.11,44.6,1
776,331,65,29.2,143,59.43,94.29,1
777,93,17,10.0,34,72.22,114.58,1
778,355,70,48.6,88,150.69,239.08,1
779,89,11,6.2,45,20.1,31.89,1
780,313,42,21.2,84,108.58,172.28,1
781,137,10,8.2,65,44.47,70.56,1
782,209,27,13.6,67,118.03,187.26,1
783,118,8,6.8,60,25.69,40.77,1
784,170,13,8.8,96,34.68,55.03,1
785,46,3,2.0,41,9.54,15.13,1
786,85,5,2.8,66,17.29,27.43,1
787,86,9,5.4,51,31.4,49.82,1
788,63,15,6.4,32,23.48,37.25,1
789,44,5,3.4,24,15.32,24.31,1
790,57,5,4.0,36,14.52,23.04,1
791,320,33,18.4,132,31.96,50.71,1
792,131,10,9.0,79,22.57,35.81,1
793,134,26,10.8,59,78.28,124.19,1
794,270,13,11.8,170,66.11,104.88,1
795,111,24,12.8,40,26.79,42.51,1
796,139,10,8.0,62,41.86,66.42,1
797,87,7,4.8,58,12.85,20.39,1
798,112,9,4.8,74,36.89,58.52,1
799,280,32,17.4,100,98.29,155.95,1
800,110,14,7.8,47,31.51,50.0,1
801,79,6,4.8,49,6.14,9.74,1
802,292,11,6.4,192,50.24,79.71,1
803,122,21,9.4,48,30.72,48.74,1
804,45,4,2.8,35,20.21,32.06,1
805,115,10,7.6,57,31.05,49.27,1
806,152,10,5.6,77,17.46,27.71,1
807,104,7,4.8,65,5.48,8.69,1
808,162,25,13.6,50,103.05,163.5,1
809,137,10,6.8,69,35.28,55.97,1
810,80,8,7.0,43,31.97,50.72,1
811,128,6,5.0,71,40.25,63.86,1
812,144,17,10.8,44,68.35,108.44,1
813,130,16,10.6,57,21.18,33.6,1
814,159,8,6.8,64,28.87,45.8,1
815,288,14,8.8,169,54.2,85.99,1
816,136,15,11.6,44,33.65,53.39,1
817,211,12,6.2,148,47.14,74.79,1
818,138,27,12.6,63,76.94,122.07,1
819,147,13,7.2,84,44.78,71.05,1
820,176,49,16.8,59,34.67,55.01,1
821,79,8,6.0,48,35.04,55.6,1
822,232,28,23.0,52,98.38,156.09,1
823,168,8,6.0,81,52.03,82.55,1
824,286,18,15.2,162,68.39,108.51,1
825,37,5,3.2,21,9.36,14.85,1
826,247,47,23.6,81,159.49,253.04,1
827,84,9,7.0,34,23.13,36.7,1
828,152,21,13.2,48,52.9,83.93,1
829,94,12,7.8,39,30.41,48.24,1
830,164,20,14.2,76,24.41,38.73,1
831,78,13,7.4,44,20.73,32.89,1
832,99,6,5.2,40,28.11,44.6,1
833,151,36,19.4,39,85.77,136.08,1
834,146,6,4.8,96,29.96,47.53,1
835,209,68,19.6,51,67.38,106.9,1
836,65,20,6.6,27,52.3,82.97,1
837,82,7,6.6,35,18.69,29.65,1
838,122,8,6.0,69,47.62,75.55,1
839,96,46,12.8,20,98.54,156.35,1
840,108,12,8.0,55,13.35,21.17,1
841,190,20,12.8,91,110.96,176.04,1
842,103,11,6.6,58,24.29,38.54,1
843,184,49,15.8,49,34.86,55.31,1
844,61,6,3.6,27,25.59,40.6,1
845,218,12,9.0,100,55.44,87.96,1
846,282,23,15.8,125,108.5,172.14,1
847,177,6,4.2,128,23.94,37.97,1
848,104,16,10.0,47,59.32,94.11,1
849,199,35,20.6,54,156.21,247.84,1
850,97,5,3.6,63,23.27,36.92,1
851,130,7,5.4,77,27.39,43.46,1
852,105,4,3.2,90,22.19,35.21,1
853,181,15,9.8,71,19.89,31.55,1
854,78,20,10.2,29,19.11,30.33,1
855,90,8,4.0,69,10.87,17.25,1
856,192,12,9.8,77,85.36,135.43,1
857,254,18,11.6,111,96.31,152.8,1
858,141,7,4.8,105,18.42,29.22,1
859,102,13,7.4,49,25.02,39.7,1
860,135,9,6.8,57,42.45,67.35,1
861,145,14,7.8,88,20.18,32.02,1
862,92,10,5.0,58,11.1,17.6,1
863,103,16,11.0,42,37.5,59.5,1
864,287,13,7.8,199,60.01,95.22,1
865,42,3,2.6,30,21.9,34.75,1
866,86,12,6.4,43,30.39,48.21,1
867,126,19,11.0,53,66.38,105.31,1
868,233,27,17.4,112,29.07,46.13,1
869,172,18,11.0,71,49.16,77.99,1
870,175,12,9.8,107,43.13,68.43,1
871,106,12,4.6,64,22.19,35.21,1
872,55,16,7.6,13,28.57,45.33,1
873,230,21,16.6,76,77.12,122.35,1
874,131,27,11.0,52,55.23,87.62,1
875,96,6,4.8,68,10.86,17.22,1
876,95,8,5.8,58,31.17,49.45,1
877,94,11,4.8,43,7.3,11.58,1
878,122,31,14.2,39,70.46,111.79,1
879,260,16,13.0,181,38.83,61.61,1
880,246,46,17.4,70,106.09,168.33,1
881,108,4,4.0,67,28.88,45.82,1
882,391,18,13.6,229,107.11,169.94,1
883,48,4,2.4,39,6.91,10.96,1
884,112,13,8.8,58,11.75,18.64,1
885,133,8,6.0,69,38.48,61.05,1
886,202,11,9.0,101,76.89,121.99,1
887,81,11,7.8,36,35.75,56.72,1
888,119,11,7.8,63,35.24,55.91,1
889,90,6,5.2,50,35.75,56.71,1
890,106,13,9.0,45,38.38,60.89,1
891,90,10,3.8,66,18.52,29.39,1
892,155,15,10.8,79,4.59,7.29,1
893,72,5,4.4,41,11.23,17.81,1
894,85,12,6.8,43,21.93,34.8,1
895,57,4,3.4,28,20.51,32.54,1
896,121,18,9.0,58,33.05,52.44,1
897,144,17,14.6,56,49.0,77.73,1
898,55,5,3.4,37,17.29,27.43,1
899,140,16,7.6,87,15.84,25.14,1
900,70,5,4.2,43,17.44,27.66,1
901,149,22,14.2,60,82.07,130.22,1
902,147,9,8.2,52,53.17,84.36,1
903,134,28,12.4,63,9.76,15.48,1
904,92,12,6.6,44,54.5,86.48,1
905,155,7,5.4,84,35.83,56.84,1
906,97,19,8.8,53,20.79,32.99,1
907,61,10,7.2,26,14.69,23.31,1
908,92,9,5.2,62,18.92,30.01,1
909,71,6,4.6,31,19.74,31.32,1
910,54,13,6.0,28,11.81,18.74,1
911,111,14,8.6,53,51.62,81.9,1
912,194,9,5.4,93,45.85,72.75,1
913,69,9,4.2,43,11.68,18.53,1
914,120,20,12.0,49,13.52,21.45,1
915,309,21,11.8,198,87.47,138.78,1
916,116,7,5.6,54,52.62,83.49,1
917,91,11,7.0,36,7.74,12.28,1
918,101,8,4.2,62,20.25,32.12,1
919,276,14,10.4,139,51.07,81.03,1
920,82,22,6.6,52,14.42,22.88,1
921,127,17,8.6,60,36.89,58.52,1
922,148,10,8.0,64,24.07,38.19,1
923,200,25,11.4,76,80.17,127.19,1
924,122,6,5.0,75,19.77,31.36,1
925,76,22,9.2,20,42.17,66.9,1
926,115,28,19.0,23,93.68,148.64,1
927,245,29,26.8,57,56.73,90.02,1
928,140,9,6.8,69,28.78,45.66,1
929,235,7,6.0,128,68.62,108.88,1
930,62,7,6.0,29,36.15,57.35,1
931,184,16,9.8,54,92.54,146.81,1
932,166,37,18.2,40,131.97,209.38,1
933,175,29,16.6,76,45.65,72.42,1
934,94,10,6.8,49,12.69,20.14,1
935,115,13,5.4,69,34.72,55.08,1
936,289,48,18.4,123,105.83,167.9,1
937,163,13,7.8,96,42.84,67.96,1
938,57,13,5.0,35,8.15,12.94,1
939,183,18,11.4,80,53.27,84.53,1
940,80,5,3.4,65,19.44,30.84,1
941,247,41,21.6,91,52.34,83.05,1
942,99,7,5.0,40,35.83,56.84,1
943,172,95,24.8,33,16.7,26.48,1
944,100,10,9.0,34,30.97,49.13,1
945,167,23,12.2,87,22.81,36.19,1
946,237,7,5.8,171,65.6,104.08,1
947,149,16,11.4,54,39.35,62.43,1
948,76,5,4.6,37,25.18,39.96,1
949,53,7,4.4,34,13.43,21.31,1
950,100,14,8.2,48,64.8,102.81,1
951,92,5,4.6,58,37.38,59.31,1
952,64,3,2.4,53,11.07,17.56,1
953,162,30,16.6,49,54.55,86.54,1
954,297,30,21.8,88,126.24,200.29,1
955,121,8,6.8,72,64.51,102.35,1
956,91,4,3.2,75,8.51,13.51,1
957,52,20,5.6,29,34.57,54.85,1
958,63,7,5.2,34,27.3,43.31,1
959,205,17,14.0,93,67.32,106.82,1
960,152,8,7.4,60,53.78,85.32,1
961,80,4,3.8,40,23.44,37.18,1
962,73,13,7.4,28,23.55,37.36,1
963,108,20,9.2,55,42.53,67.48,1
964,62,9,4.8,40,30.87,48.97,1
965,161,14,10.6,61,61.87,98.16,1
966,97,13,7.4,50,15.21,24.14,1
967,117,5,3.4,101,15.99,25.38,1
968,261,35,22.8,71,100.9,160.09,1
969,118,11,6.0,59,26.14,41.46,1
970,95,7,3.6,69,14.43,22.9,1
971,112,16,9.0,55,25.95,41.18,1
972,127,10,8.0,54,47.59,75.5,1
973,68,6,4.0,44,32.1,50.92,1
974,19,4,3.2,7,4.07,6.46,1
975,105,12,6.4,52,33.79,53.6,1
976,91,5,5.0,44,22.43,35.58,1
977,156,6,5.0,116,33.58,53.27,1
978,185,45,17.4,65,70.05,111.13,1
979,63,8,4.6,30,9.53,15.12,1
980,197,18,9.4,92,73.83,117.14,1
981,111,19,10.8,44,21.66,34.36,1
982,112,8,5.2,65,19.85,31.49,1
983,162,23,13.4,38,67.74,107.47,1
984,147,17,11.2,49,56.82,90.15,1
985,73,4,2.4,54,14.44,22.92,1
986,55,6,5.0,28,18.95,30.06,1
987,228,21,12.0,94,84.36,133.85,1
988,151,6,4.4,87,37.36,59.27,1
989,113,25,11.2,47,24.39,38.7,1
990,167,11,7.8,70,47.72,75.71,1
991,71,14,6.8,29,7.68,12.19,1
992,99,6,5.2,65,15.45,24.52,1
993,56,6,4.6,28,29.1,46.16,1
994,116,10,6.0,63,23.2,36.8,1
995,101,14,9.4,46,41.7,66.15,1
996,96,6,4.6,69,19.59,31.09,1
997,208,30,21.4,38,0.04,0.07,1
998,55,5,2.8,39,18.42,29.23,1
999,133,8,3.8,107,31.08,49.31,1
1000,150,13,8.6,60,46.1,73.15,1
1001,74,10,5.0,47,25.87,41.04,1
1002,85,7,5.8,50,22.08,35.03,1
1003,76,5,3.2,54,14.16,22.47,1
1004,75,14,7.0,39,52.34,83.05,1
1005,96,10,5.2,65,24.16,38.34,1
1006,305,32,17.8,93,88.39,140.24,1
1007,113,12,7.2,50,21.54,34.18,1
1008,278,19,10.0,160,45.11,71.57,1
1009,190,32,18.4,75,89.97,142.75,1
1010,80,6,4.6,55,10.79,17.12,1
1011,281,35,19.8,136,92.93,147.44,1
1012,146,17,10.8,69,64.87,102.91,1
1013,176,11,6.6,113,58.08,92.14,1
1014,94,9,5.8,53,31.73,50.33,1
1015,106,15,6.6,54,14.03,22.27,1
1016,223,34,17.0,61,76.69,121.67,1
1017,73,13,7.4,26,19.05,30.23,1
1018,355,26,17.2,142,108.0,171.35,1
1019,98,11,6.8,48,26.26,41.66,1
1020,106,6,5.2,53,21.16,33.57,1
1021,161,5,2.6,147,25.7,40.78,1
1022,73,6,4.4,50,21.9,34.74,1
1023,90,21,11.4,25,47.03,74.62,1
1024,242,20,11.8,139,31.3,49.66,1
1025,97,14,7.0,55,9.84,15.62,1
1026,178,13,8.6,80,59.27,94.04,1
1027,37,2,1.8,33,3.65,5.79,1
1028,135,5,4.4,78,35.35,56.08,1
1029,76,6,5.0,42,21.37,33.9,1
1030,103,14,7.0,46,38.44,60.99,1
1031,66,4,2.8,57,8.98,14.25,1
1032,192,16,10.6,76,40.59,64.4,1
1033,99,22,8.8,47,23.49,37.27,1
1034,69,6,3.6,39,18.4,29.19,1
1035,85,6,3.8,54,7.68,12.18,1
1036,123,27,12.4,50,38.23,60.65,1
1037,109,9,5.2,65,9.05,14.37,1
1038,30,2,1.4,28,5.51,8.74,1
1039,89,18,8.6,29,12.3,19.51,1
1040,117,9,5.2,52,23.26,36.9,1
1041,87,9,6.2,41,25.66,40.71,1
1042,65,5,3.6,41,34.65,54.98,1
1043,163,9,7.6,71,33.73,53.51,1
1044,55,6,3.4,37,7.23,11.47,1
1045,219,30,11.0,108,60.01,95.21,1
1046,215,19,11.0,104,121.82,193.28,1
1047,121,8,6.2,70,29.68,47.08,1
1048,212,8,6.4,127,50.85,80.68,1
1049,172,9,8.6,125,38.64,61.3,1
1050,84,4,3.4,51,22.41,35.55,1
1051,85,20,7.6,52,14.87,23.59,1
1052,134,11,10.0,56,84.35,133.82,1
1053,122,23,8.2,51,49.39,78.36,1
1054,144,17,9.4,74,65.44,103.83,1
1055,66,5,3.6,42,22.72,36.05,1
1056,191,12,9.8,82,76.65,121.62,1
1057,310,15,13.0,124,127.19,201.79,1
1058,99,6,5.6,49,43.96,69.75,1
1059,89,10,7.2,41,28.94,45.92,1
1060,78,20,8.8,20,21.11,33.49,1
1061,55,4,3.4,38,10.54,16.72,1
1062,77,6,5.0,47,29.32,46.53,1
1063,143,20,10.0,57,22.34,35.44,1
1064,87,8,5.4,44,32.07,50.88,1
1065,138,20,11.8,53,38.44,61.0,1
1066,133,15,8.2,69,51.7,82.02,1
1067,115,8,5.0,87,19.69,31.24,1
1068,105,18,8.4,52,50.93,80.81,1
1069,62,6,4.2,41,11.38,18.06,1
1070,110,8,6.0,52,52.31,82.99,1
1071,101,16,9.4,49,15.29,24.26,1
1072,90,11,9.4,44,35.91,56.98,1
1073,87,11,9.0,33,30.18,47.89,1
1074,116,10,8.0,50,44.56,70.69,1
1075,55,13,6.8,14,45.92,72.86,1
1076,77,28,7.4,44,60.13,95.4,1
1077,75,8,4.8,48,14.4,22.84,1
1078,132,9,6.2,63,54.28,86.11,1
1079,195,25,15.8,73,76.03,120.63,1
1080,70,4,3.4,46,12.6,19.99,1
1081,300,30,23.2,104,102.95,163.34,1
1082,274,6,4.8,234,28.87,45.81,1
1083,86,9,5.6,49,30.77,48.81,1
1084,192,32,20.6,31,53.02,84.13,1
1085,118,7,5.2,60,35.16,55.79,1
1086,177,11,8.8,65,56.58,89.78,1
1087,359,33,25.0,140,126.75,201.09,1
1088,79,5,3.6,56,16.04,25.44,1
1089,93,5,4.2,50,29.38,46.62,1
1090,137,5,4.2,79,26.58,42.17,1
1091,142,16,10.6,56,25.53,40.5,1
1092,56,10,6.6,19,19.09,30.29,1
1093,85,5,3.8,56,17.95,28.48,1
1094,279,21,13.8,172,48.96,77.68,1
1095,116,16,10.0,65,33.52,53.18,1
1096,75,19,6.6,47,20.66,32.78,1
1097,192,25,18.4,53,25.65,40.7,1
1098,92,16,8.0,39,6.98,11.08,1
1099,94,14,7.4,57,23.0,36.5,1
1100,115,10,7.4,59,45.76,72.61,1
1101,132,12,8.4,72,21.11,33.5,1
1102,60,6,4.6,27,17.99,28.55,1
1103,144,15,7.6,84,38.52,61.11,1
1104,254,14,10.6,120,65.48,103.9,1
1105,63,5,2.8,43,17.53,27.81,1
1106,54,7,3.6,29,20.88,33.12,1
1107,122,20,12.6,46,56.28,89.3,1
1108,220,25,10.6,124,50.29,79.78,1
1109,81,6,4.0,52,23.95,38.0,1
1110,89,6,5.4,47,27.14,43.05,1
1111,285,48,25.0,116,58.21,92.35,1
1112,203,42,21.2,51,137.49,218.13,1
1113,127,9,4.6,77,31.05,49.27,1
1114,326,10,7.2,198,70.51,111.87,1
1115,171,25,13.4,55,92.48,146.72,1
1116,93,12,8.2,46,22.3,35.39,1
1117,62,13,5.8,38,19.0,30.14,1
1118,90,13,9.4,41,43.15,68.47,1
1119,180,31,18.6,57,82.15,130.33,1
1120,148,10,6.4,107,36.49,57.9,1
1121,138,15,7.6,101,33.32,52.87,1
1122,61,9,4.4,29,11.13,17.66,1
1123,96,17,6.6,40,18.92,30.02,1
1124,36,11,6.0,8,34.77,55.17,1
1125,75,11,5.4,34,16.54,26.24,1
1126,183,12,8.8,110,75.21,119.33,1
1127,223,27,14.0,125,110.35,175.08,1
1128,237,20,13.6,93,97.52,154.73,1
1129,61,7,5.2,28,11.91,18.89,1
1130,99,10,7.8,49,38.59,61.23,1
1131,253,18,12.6,75,85.26,135.28,1
1132,113,29,10.8,44,30.85,48.95,1
1133,154,10,7.6,65,32.09,50.91,1
1134,217,27,14.0,81,98.92,156.95,1
1135,72,11,6.4,24,21.68,34.39,1
1136,62,5,4.4,37,27.99,44.4,1
1137,262,18,11.4,115,95.52,151.55,1
1138,101,41,15.0,26,109.51,173.74,1
1139,30,8,3.6,17,19.78,31.39,1
1140,99,12,9.2,44,50.46,80.06,1
1141,166,16,11.0,76,95.13,150.92,1
1142,98,17,10.8,27,51.64,81.93,1
1143,157,9,6.6,88,23.39,37.11,1
1144,38,11,4.0,23,14.24,22.59,1
1145,116,9,5.4,74,45.87,72.78,1
1146,80,17,7.0,46,33.85,53.7,1
1147,83,11,8.2,32,30.11,47.77,1
1148,112,5,3.6,66,9.61,15.24,1
1149,70,7,5.0,41,12.82,20.34,1
1150,264,12,9.2,176,35.76,56.74,1
1151,135,15,10.4,66,57.24,90.81,1
1152,201,18,11.6,66,77.5,122.96,1
1153,147,8,6.2,84,38.02,60.32,1
1154,129,9,7.2,52,18.42,29.22,1
1155,104,7,5.6,75,29.95,47.52,1
1156,114,14,7.8,53,57.55,91.31,1
1157,117,17,6.6,73,31.19,49.48,1
1158,46,5,2.6,38,8.22,13.04,1
1159,159,26,10.8,66,97.39,154.52,1
1160,188,15,10.8,81,64.53,102.38,1
1161,170,12,8.8,53,54.14,85.9,1
1162,129,41,17.6,33,10.15,16.1,1
1163,75,7,4.4,43,21.46,34.05,1
1164,69,20,7.8,32,12.23,19.41,1
1165,208,46,23.2,59,50.61,80.3,1
1166,160,26,15.2,53,46.33,73.5,1
1167,69,10,5.2,43,16.08,25.51,1
1168,185,14,10.6,64,60.02,95.23,1
1169,98,6,4.6,64,18.25,28.95,1
1170,231,10,8.6,111,71.07,112.77,1
1171,156,18,11.0,59,51.43,81.59,1
1172,84,12,7.6,31,10.7,16.98,1
1173,167,23,9.0,82,49.87,79.12,1
1174,161,12,7.4,74,46.88,74.39,1
1175,67,5,4.0,45,10.14,16.09,1
1176,66,8,5.4,36,29.15,46.25,1
1177,153,12,7.4,76,37.53,59.54,1
1178,263,16,9.8,148,61.55,97.65,1
1179,403,19,13.0,220,78.28,124.2,1
1180,192,26,19.6,73,60.45,95.9,1
1181,204,18,15.2,73,95.91,152.17,1
1182,152,12,9.4,64,65.83,104.45,1
1183,145,6,4.8,96,51.09,81.05,1
1184,209,9,6.4,104,44.18,70.09,1
1185,106,10,5.6,55,13.6,21.57,1
1186,168,29,21.2,38,101.91,161.69,1
1187,315,21,17.8,137,114.55,181.74,1
1188,68,6,4.8,28,30.8,48.87,1
1189,83,8,5.2,52,42.56,67.53,1
1190,124,11,5.4,84,33.47,53.1,1
1191,161,25,14.8,56,64.12,101.72,1
1192,142,11,7.4,78,33.96,53.88,1
1193,134,21,10.0,61,33.33,52.89,1
1194,82,5,4.0,40,35.59,56.47,1
1195,78,14,6.4,35,45.06,71.5,1
1196,152,17,11.4,69,65.37,103.71,1
1197,173,16,10.0,70,55.73,88.43,1
1198,266,49,23.6,81,86.54,137.31,1
1199,334,29,20.8,123,179.94,285.48,1
1200,71,8,3.2,54,17.64,27.99,1
1201,197,23,16.4,57,83.56,132.57,1
1202,365,22,19.2,101,70.53,111.9,1
1203,174,24,9.6,78,39.28,62.32,1
1204,132,10,6.8,74,52.68,83.58,1
1205,104,11,7.2,61,30.59,48.53,1
1206,100,6,4.0,54,30.43,48.28,1
1207,58,7,2.8,49,7.27,11.54,1
1208,116,29,12.0,38,105.26,167.0,1
1209,70,11,6.2,31,21.22,33.66,1
1210,164,13,9.0,66,40.22,63.8,1
1211,208,57,25.2,68,87.32,138.55,1
1212,75,5,2.6,60,10.28,16.31,1
1213,110,9,5.4,58,29.23,46.38,1
1214,82,8,7.6,25,23.53,37.34,1
1215,176,28,17.2,58,86.26,136.86,1
1216,265,18,12.2,143,63.71,101.08,1
1217,90,11,6.0,55,39.83,63.2,1
1218,274,20,13.8,137,38.81,61.58,1
1219,195,33,19.4,49,158.41,251.34,1
1220,268,38,21.2,145,50.94,80.82,1
1221,209,22,10.2,145,32.03,50.82,1
1222,256,11,7.8,122,64.24,101.91,1
1223,154,12,9.4,67,42.38,67.24,1
1224,130,12,11.2,50,47.17,74.84,1
1225,94,10,6.4,41,21.72,34.46,1
1226,115,8,7.4,34,60.43,95.88,1
1227,115,15,9.4,53,49.98,79.3,1
1228,81,9,3.6,65,17.63,27.97,1
1229,105,26,11.6,50,15.04,23.86,1
1230,74,8,6.2,37,28.84,45.76,1
1231,163,13,8.4,73,81.26,128.92,1
1232,142,12,7.6,53,29.21,46.34,1
1233,38,2,1.6,35,8.63,13.7,1
1234,64,4,3.0,53,19.07,30.25,1
1235,171,30,18.2,71,24.67,39.14,1
1236,245,14,9.0,135,63.07,100.06,1
1237,186,19,12.8,60,92.11,146.14,1
1238,316,18,15.6,94,122.13,193.76,1
1239,127,14,9.6,50,59.74,94.79,1
1240,111,18,10.8,47,17.8,28.25,1
1241,187,54,23.0,40,52.15,82.75,1
1242,48,4,2.8,27,6.81,10.81,1
1243,219,26,15.6,96,62.91,99.82,1
1244,372,49,27.0,143,69.57,110.37,1
1245,119,20,9.4,49,36.92,58.58,1
1246,59,5,3.6,44,25.49,40.44,1
1247,60,6,3.8,37,9.93,15.76,1
1248,126,8,5.4,61,38.31,60.79,1
1249,163,14,12.0,56,66.69,105.81,1
1250,167,15,9.4,62,59.56,94.49,1
1251,159,10,5.6,115,16.1,25.54,1
1252,111,10,7.6,52,65.06,103.23,1
1253,318,29,15.4,202,76.73,121.75,1
1254,149,23,16.8,48,45.46,72.12,1
1255,61,5,3.8,38,26.52,42.08,1
1256,83,25,11.0,30,70.31,111.55,1
1257,212,27,13.0,78,75.61,119.95,1
